tate_art_id,accession_number,artist,lastname,firstname,tate_artist_id,title,dateText,medium
7408,A00378,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7409,A00379,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7410,A00380,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7411,A00381,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7412,A00382,"Jones, George",Jones, George,300,[title not known],date not known,"Ink, graphite and watercolour on paper"
7413,A00383,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7414,A00384,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7415,A00385,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7416,A00386,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7417,A00387,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7418,A00388,"Jones, George",Jones, George,300,[title not known],date not known,Ink and watercolour on paper
7419,A00389,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7420,A00390,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7421,A00391,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
7422,A00392,"Jones, George",Jones, George,300,[title not known],date not known,Ink on paper
